company,percentage,demographics,job_category
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
Nvidia,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.5,Black_or_African_American_female,Executives-Managers-Professionals
eBay,0.5,Black_or_African_American_female,Executives-Managers-Professionals
View,0.5,Black_or_African_American_female,Executives-Managers-Professionals
Adobe,0.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.6,Black_or_African_American_female,Executives-Managers-Professionals
MobileIron,0.7,Black_or_African_American_female,Executives-Managers-Professionals
Square,0.7,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.7,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.7,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.7,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.7,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.8,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.8,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.8,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.8,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.8,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.8,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.8,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.8,Black_or_African_American_female,Executives-Managers-Professionals
Twitter,0.8,Black_or_African_American_female,Executives-Managers-Professionals
Salesforce,0.8,Black_or_African_American_female,Executives-Managers-Professionals
LinkedIn,0.8,Black_or_African_American_female,Executives-Managers-Professionals
Google,0.8,Black_or_African_American_female,Executives-Managers-Professionals
Facebook,0.8,Black_or_African_American_female,Executives-Managers-Professionals
Apple,0.8,Black_or_African_American_female,Executives-Managers-Professionals
23andMe,0.8,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.8,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.9,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.9,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0.9,Black_or_African_American_female,Executives-Managers-Professionals
Intel,0.9,Black_or_African_American_female,Executives-Managers-Professionals
Uber,0.9,Black_or_African_American_female,Executives-Managers-Professionals
Lyft,1,Black_or_African_American_female,Executives-Managers-Professionals
Pinterest,1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.1,Black_or_African_American_female,Executives-Managers-Professionals
Intuit,1.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.1,Black_or_African_American_female,Executives-Managers-Professionals
NetApp,1.1,Black_or_African_American_female,Executives-Managers-Professionals
Airbnb,1.2,Black_or_African_American_female,Executives-Managers-Professionals
Cisco,1.2,Black_or_African_American_female,Executives-Managers-Professionals
PayPal,1.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.3,Black_or_African_American_female,Executives-Managers-Professionals
HP Inc.,1.4,Black_or_African_American_female,Executives-Managers-Professionals
Sanmina,1.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.5,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.7,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.7,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.8,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.8,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.9,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.9,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.9,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,1.9,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,2.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,2.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,2.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,2.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,2.2,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,2.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,2.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,2.4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,2.5,Black_or_African_American_female,Executives-Managers-Professionals
HPE,2.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,2.6,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,3.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,3.3,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,3.7,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,4,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,9.1,Black_or_African_American_female,Executives-Managers-Professionals
anonymous,0,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
View,0.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
Nvidia,0.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,0.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
eBay,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
Uber,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
MobileIron,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
Salesforce,1.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
Google,1.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
Cisco,1.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
NetApp,1.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
Twitter,1.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
PayPal,1.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
Facebook,1.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
Square,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
Pinterest,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
Intel,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
HPE,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
Apple,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
Intuit,1.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,1.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
Adobe,2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
LinkedIn,2.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.2,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
23andMe,2.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
Lyft,2.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
Sanmina,2.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
HP Inc.,2.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
Airbnb,2.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.8,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,2.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,3.3,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,3.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,3.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,3.6,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,3.7,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,4.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,4.5,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,5.1,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,5.4,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,7.9,Hispanic_or_Latino_female,Executives-Managers-Professionals
anonymous,4.5,Women_of_color,Executives-Managers-Professionals
anonymous,5.3,Women_of_color,Executives-Managers-Professionals
anonymous,5.9,Women_of_color,Executives-Managers-Professionals
anonymous,6.2,Women_of_color,Executives-Managers-Professionals
anonymous,6.4,Women_of_color,Executives-Managers-Professionals
anonymous,6.4,Women_of_color,Executives-Managers-Professionals
anonymous,6.6,Women_of_color,Executives-Managers-Professionals
anonymous,7.3,Women_of_color,Executives-Managers-Professionals
anonymous,7.5,Women_of_color,Executives-Managers-Professionals
anonymous,7.9,Women_of_color,Executives-Managers-Professionals
anonymous,8,Women_of_color,Executives-Managers-Professionals
anonymous,8.3,Women_of_color,Executives-Managers-Professionals
anonymous,8.4,Women_of_color,Executives-Managers-Professionals
anonymous,8.5,Women_of_color,Executives-Managers-Professionals
anonymous,8.8,Women_of_color,Executives-Managers-Professionals
anonymous,9,Women_of_color,Executives-Managers-Professionals
anonymous,9,Women_of_color,Executives-Managers-Professionals
anonymous,9,Women_of_color,Executives-Managers-Professionals
anonymous,9,Women_of_color,Executives-Managers-Professionals
anonymous,9.2,Women_of_color,Executives-Managers-Professionals
anonymous,9.3,Women_of_color,Executives-Managers-Professionals
HPE,9.4,Women_of_color,Executives-Managers-Professionals
HP Inc.,9.8,Women_of_color,Executives-Managers-Professionals
anonymous,9.8,Women_of_color,Executives-Managers-Professionals
anonymous,9.9,Women_of_color,Executives-Managers-Professionals
anonymous,10,Women_of_color,Executives-Managers-Professionals
anonymous,10.2,Women_of_color,Executives-Managers-Professionals
anonymous,10.3,Women_of_color,Executives-Managers-Professionals
anonymous,10.4,Women_of_color,Executives-Managers-Professionals
anonymous,10.5,Women_of_color,Executives-Managers-Professionals
anonymous,10.6,Women_of_color,Executives-Managers-Professionals
anonymous,10.8,Women_of_color,Executives-Managers-Professionals
View,10.9,Women_of_color,Executives-Managers-Professionals
anonymous,11,Women_of_color,Executives-Managers-Professionals
anonymous,11,Women_of_color,Executives-Managers-Professionals
Sanmina,11.1,Women_of_color,Executives-Managers-Professionals
anonymous,11.1,Women_of_color,Executives-Managers-Professionals
anonymous,11.2,Women_of_color,Executives-Managers-Professionals
anonymous,11.3,Women_of_color,Executives-Managers-Professionals
anonymous,11.3,Women_of_color,Executives-Managers-Professionals
anonymous,11.4,Women_of_color,Executives-Managers-Professionals
anonymous,11.5,Women_of_color,Executives-Managers-Professionals
anonymous,11.5,Women_of_color,Executives-Managers-Professionals
anonymous,11.5,Women_of_color,Executives-Managers-Professionals
anonymous,11.7,Women_of_color,Executives-Managers-Professionals
anonymous,11.8,Women_of_color,Executives-Managers-Professionals
anonymous,11.8,Women_of_color,Executives-Managers-Professionals
Nvidia,11.9,Women_of_color,Executives-Managers-Professionals
anonymous,11.9,Women_of_color,Executives-Managers-Professionals
anonymous,12,Women_of_color,Executives-Managers-Professionals
anonymous,12,Women_of_color,Executives-Managers-Professionals
anonymous,12.1,Women_of_color,Executives-Managers-Professionals
anonymous,12.1,Women_of_color,Executives-Managers-Professionals
anonymous,12.1,Women_of_color,Executives-Managers-Professionals
anonymous,12.2,Women_of_color,Executives-Managers-Professionals
anonymous,12.4,Women_of_color,Executives-Managers-Professionals
anonymous,12.4,Women_of_color,Executives-Managers-Professionals
anonymous,12.4,Women_of_color,Executives-Managers-Professionals
anonymous,12.5,Women_of_color,Executives-Managers-Professionals
anonymous,12.5,Women_of_color,Executives-Managers-Professionals
NetApp,12.6,Women_of_color,Executives-Managers-Professionals
anonymous,12.7,Women_of_color,Executives-Managers-Professionals
Uber,12.7,Women_of_color,Executives-Managers-Professionals
anonymous,12.8,Women_of_color,Executives-Managers-Professionals
Salesforce,12.8,Women_of_color,Executives-Managers-Professionals
anonymous,12.9,Women_of_color,Executives-Managers-Professionals
Apple,13,Women_of_color,Executives-Managers-Professionals
Lyft,13,Women_of_color,Executives-Managers-Professionals
anonymous,13,Women_of_color,Executives-Managers-Professionals
anonymous,13,Women_of_color,Executives-Managers-Professionals
anonymous,13,Women_of_color,Executives-Managers-Professionals
